Frame,Light_Context,Obstacle_Context,Carla_Agent_Action,LLM_Action,Match,LLM_Low-Level_Control,LLM_Thought
671,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.352, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
672,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.48, Steer: -0.0, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
673,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.47, Steer: -0.0, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
674,Red,vehicle,Slight Right / Follow Curve,Light Acceleration,False,"Throttle: 0.447, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
675,Red,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.49, Steer: 0.072, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
676,Red,vehicle,Sharp Right Turn,Sharp Right Turn,True,"Throttle: 0.512, Steer: 0.409, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield. I am steering right to follow the road curve or make a turn."
677,Red,vehicle,Sharp Right Turn,Sharp Right Turn,True,"Throttle: 0.462, Steer: 0.373, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield. I am steering right to follow the road curve or make a turn."
678,Red,vehicle,Slight Right / Follow Curve,Sharp Right Turn,False,"Throttle: 0.477, Steer: 0.399, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield. I am steering right to follow the road curve or make a turn."
679,Red,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.444, Steer: 0.072, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
680,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.455, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
681,Red,vehicle,Slight Left / Follow Curve,Slight Left / Follow Curve,True,"Throttle: 0.457, Steer: -0.057, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
682,Red,vehicle,Slight Left / Follow Curve,Light Acceleration,False,"Throttle: 0.456, Steer: -0.023, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
683,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.452, Steer: -0.024, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
684,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.009, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
685,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.004, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
686,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
687,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
688,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
689,Red,vehicle,Hard Brake / Emergency Stop,Strong Acceleration,False,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
690,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
691,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
692,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
693,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
694,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
695,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
696,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
697,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
698,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
699,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
700,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
701,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
702,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
703,Red,None,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. I am keeping the vehicle stopped."
704,Red,None,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. I am keeping the vehicle stopped."
705,Red,None,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. I am keeping the vehicle stopped."
706,Red,None,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. I am keeping the vehicle stopped."
707,Red,None,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. I am keeping the vehicle stopped."
708,Red,None,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. I am keeping the vehicle stopped."
709,Red,None,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. I am keeping the vehicle stopped."
710,Red,None,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.001, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely."
711,Red,None,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.002, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum."
712,Red,None,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum."
713,Red,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
714,Red,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
715,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.364, Steer: -0.0, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
716,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.447, Steer: -0.0, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
717,Green,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.477, Steer: -0.0, Brake: 0.0",The path is clear. I will follow the route instruction to 'Drive Straight'.
718,Green,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.442, Steer: -0.0, Brake: 0.0",The path is clear. I will follow the route instruction to 'Drive Straight'.
719,Green,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.451, Steer: -0.001, Brake: 0.0",The path is clear. I will follow the route instruction to 'Drive Straight'.
720,None,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.455, Steer: -0.0, Brake: 0.0",The path is clear. I will follow the route instruction to 'Drive Straight'.
721,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.455, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
722,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.455, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
723,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.455, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
724,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
725,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
726,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
727,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
728,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
729,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
730,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
731,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
732,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
